,지점,지점명,일시,기온(°C)
2918,143,대구,2022-04-03 20:00:00,13.2
2919,143,대구,2022-04-04 15:00:00,20.1
2920,143,대구,2022-04-04 18:00:00,19.1
2921,143,대구,2022-04-04 20:00:00,16.3
2922,143,대구,2022-04-05 15:00:00,21.3
2923,143,대구,2022-04-05 18:00:00,19.8
2924,143,대구,2022-04-05 20:00:00,17.3
2925,143,대구,2022-04-06 15:00:00,22.4
2926,143,대구,2022-04-06 18:00:00,21.3
2927,143,대구,2022-04-06 20:00:00,17.8
2928,143,대구,2022-04-07 15:00:00,19.9
2929,143,대구,2022-04-07 18:00:00,18.7
2930,143,대구,2022-04-07 20:00:00,17.2
2931,143,대구,2022-04-08 15:00:00,22.0
2932,143,대구,2022-04-08 18:00:00,23.0
2933,143,대구,2022-04-08 20:00:00,19.3
2934,143,대구,2022-04-09 15:00:00,27.7
2935,143,대구,2022-04-09 18:00:00,25.1
2936,143,대구,2022-04-09 20:00:00,20.6
2937,143,대구,2022-04-10 15:00:00,27.1
2938,143,대구,2022-04-10 18:00:00,25.0
2939,143,대구,2022-04-10 20:00:00,21.5
2940,143,대구,2022-04-11 15:00:00,27.3
2941,143,대구,2022-04-11 18:00:00,24.3
2942,143,대구,2022-04-11 20:00:00,20.9
2943,143,대구,2022-04-12 15:00:00,29.1
2944,143,대구,2022-04-12 18:00:00,28.9
2945,143,대구,2022-04-12 20:00:00,24.8
2946,143,대구,2022-04-13 15:00:00,12.8
2947,143,대구,2022-04-13 18:00:00,11.4
2948,143,대구,2022-04-13 20:00:00,10.2
2949,143,대구,2022-04-14 15:00:00,12.5
2950,143,대구,2022-04-14 18:00:00,11.8
2951,143,대구,2022-04-14 20:00:00,11.0
2952,143,대구,2022-04-15 15:00:00,18.2
2953,143,대구,2022-04-15 18:00:00,12.5
2954,143,대구,2022-04-15 20:00:00,10.2
2955,143,대구,2022-04-16 15:00:00,20.0
2956,143,대구,2022-04-16 18:00:00,19.9
2957,143,대구,2022-04-16 20:00:00,17.8
2958,143,대구,2022-04-17 15:00:00,22.2
2959,143,대구,2022-04-17 18:00:00,21.2
2960,143,대구,2022-04-17 20:00:00,19.1
2961,143,대구,2022-04-18 15:00:00,24.3
2962,143,대구,2022-04-18 18:00:00,22.6
2963,143,대구,2022-04-18 20:00:00,20.3
2964,143,대구,2022-04-19 15:00:00,24.7
2965,143,대구,2022-04-19 18:00:00,23.5
2966,143,대구,2022-04-19 20:00:00,21.3
2967,143,대구,2022-04-20 15:00:00,26.1
2968,143,대구,2022-04-20 18:00:00,24.6
2969,143,대구,2022-04-20 20:00:00,20.5
2970,143,대구,2022-04-21 15:00:00,16.8
2971,143,대구,2022-04-21 18:00:00,17.1
2972,143,대구,2022-04-21 20:00:00,15.1
2973,143,대구,2022-04-22 15:00:00,27.5
2974,143,대구,2022-04-22 18:00:00,25.6
2975,143,대구,2022-04-22 20:00:00,22.1
2976,143,대구,2022-04-23 15:00:00,24.6
2977,143,대구,2022-04-23 18:00:00,20.3
2978,143,대구,2022-04-23 20:00:00,17.8
2979,143,대구,2022-04-24 15:00:00,28.8
2980,143,대구,2022-04-24 18:00:00,28.7
2981,143,대구,2022-04-24 20:00:00,26.0
2982,143,대구,2022-04-25 15:00:00,28.0
2983,143,대구,2022-04-25 18:00:00,25.4
2984,143,대구,2022-04-25 20:00:00,23.1
2985,143,대구,2022-04-26 15:00:00,20.0
2986,143,대구,2022-04-26 18:00:00,20.4
2987,143,대구,2022-04-26 20:00:00,19.7
2988,143,대구,2022-04-27 15:00:00,19.7
2989,143,대구,2022-04-27 18:00:00,17.5
2990,143,대구,2022-04-27 20:00:00,15.4
2991,143,대구,2022-04-28 15:00:00,21.6
2992,143,대구,2022-04-28 18:00:00,18.2
2993,143,대구,2022-04-28 20:00:00,15.0
2994,143,대구,2022-04-29 15:00:00,12.0
2995,143,대구,2022-04-29 18:00:00,11.9
2996,143,대구,2022-04-29 20:00:00,10.8
2997,143,대구,2022-04-30 15:00:00,18.3
2998,143,대구,2022-04-30 18:00:00,17.8
2999,143,대구,2022-04-30 20:00:00,16.7
3000,143,대구,2022-05-01 15:00:00,18.8
3001,143,대구,2022-05-01 18:00:00,18.9
3002,143,대구,2022-05-01 20:00:00,17.2
3003,143,대구,2022-05-02 15:00:00,19.7
3004,143,대구,2022-05-02 18:00:00,16.0
3005,143,대구,2022-05-02 20:00:00,10.4
3006,143,대구,2022-05-03 15:00:00,22.3
3007,143,대구,2022-05-03 18:00:00,22.5
3008,143,대구,2022-05-03 20:00:00,20.0
3009,143,대구,2022-05-04 15:00:00,27.0
3010,143,대구,2022-05-04 18:00:00,27.0
3011,143,대구,2022-05-04 20:00:00,21.2
3012,143,대구,2022-05-05 15:00:00,27.4
3013,143,대구,2022-05-05 18:00:00,27.3
3014,143,대구,2022-05-05 20:00:00,22.1
3015,143,대구,2022-05-06 15:00:00,27.7
3016,143,대구,2022-05-06 18:00:00,27.6
3017,143,대구,2022-05-06 20:00:00,24.2
3018,143,대구,2022-05-07 15:00:00,25.3
3019,143,대구,2022-05-07 18:00:00,17.1
3020,143,대구,2022-05-07 20:00:00,14.5
3021,143,대구,2022-05-08 15:00:00,21.4
3022,143,대구,2022-05-08 18:00:00,18.9
3023,143,대구,2022-05-08 20:00:00,16.2
3024,143,대구,2022-05-09 15:00:00,20.9
3025,143,대구,2022-05-09 18:00:00,19.2
3026,143,대구,2022-05-09 20:00:00,16.5
3027,143,대구,2022-05-10 15:00:00,23.2
3028,143,대구,2022-05-10 18:00:00,20.1
3029,143,대구,2022-05-10 20:00:00,17.5
3030,143,대구,2022-05-11 15:00:00,25.9
3031,143,대구,2022-05-11 18:00:00,25.9
3032,143,대구,2022-05-11 20:00:00,24.1
3033,143,대구,2022-05-12 15:00:00,22.8
3034,143,대구,2022-05-12 18:00:00,21.0
3035,143,대구,2022-05-12 20:00:00,18.7
3036,143,대구,2022-05-13 15:00:00,18.7
3037,143,대구,2022-05-13 18:00:00,15.8
3038,143,대구,2022-05-13 20:00:00,14.4
3039,143,대구,2022-05-14 15:00:00,23.6
3040,143,대구,2022-05-14 18:00:00,21.8
3041,143,대구,2022-05-14 20:00:00,19.4
3042,143,대구,2022-05-15 15:00:00,22.5
3043,143,대구,2022-05-15 18:00:00,21.6
3044,143,대구,2022-05-15 20:00:00,19.0
3045,143,대구,2022-05-16 15:00:00,25.2
3046,143,대구,2022-05-16 18:00:00,24.6
3047,143,대구,2022-05-16 20:00:00,22.1
3048,143,대구,2022-05-17 15:00:00,27.0
3049,143,대구,2022-05-17 18:00:00,26.3
3050,143,대구,2022-05-17 20:00:00,23.2
3051,143,대구,2022-05-18 15:00:00,30.7
3052,143,대구,2022-05-18 18:00:00,29.0
3053,143,대구,2022-05-18 20:00:00,25.8
3054,143,대구,2022-05-19 15:00:00,29.1
3055,143,대구,2022-05-19 18:00:00,26.6
3056,143,대구,2022-05-19 20:00:00,24.5
3057,143,대구,2022-05-20 15:00:00,27.5
3058,143,대구,2022-05-20 18:00:00,27.6
3059,143,대구,2022-05-20 20:00:00,25.5
3060,143,대구,2022-05-21 15:00:00,28.9
3061,143,대구,2022-05-21 18:00:00,28.0
3062,143,대구,2022-05-21 20:00:00,25.9
3063,143,대구,2022-05-22 15:00:00,31.8
3064,143,대구,2022-05-22 18:00:00,30.8
3065,143,대구,2022-05-22 20:00:00,27.7
3066,143,대구,2022-05-23 15:00:00,31.3
3067,143,대구,2022-05-23 18:00:00,30.4
3068,143,대구,2022-05-23 20:00:00,28.4
3069,143,대구,2022-05-24 15:00:00,32.1
3070,143,대구,2022-05-24 18:00:00,32.3
3071,143,대구,2022-05-24 20:00:00,27.0
3072,143,대구,2022-05-25 15:00:00,33.2
3073,143,대구,2022-05-25 18:00:00,27.1
3074,143,대구,2022-05-25 20:00:00,25.7
3075,143,대구,2022-05-26 15:00:00,27.2
3076,143,대구,2022-05-26 18:00:00,26.5
3077,143,대구,2022-05-26 20:00:00,24.2
3078,143,대구,2022-05-27 15:00:00,29.2
3079,143,대구,2022-05-27 18:00:00,28.1
3080,143,대구,2022-05-27 20:00:00,25.9
3081,143,대구,2022-05-28 15:00:00,32.5
3082,143,대구,2022-05-28 18:00:00,31.0
3083,143,대구,2022-05-28 20:00:00,28.4
3084,143,대구,2022-05-29 15:00:00,32.0
3085,143,대구,2022-05-29 18:00:00,29.0
3086,143,대구,2022-05-29 20:00:00,25.5
3087,143,대구,2022-05-30 15:00:00,27.8
3088,143,대구,2022-05-30 18:00:00,26.9
3089,143,대구,2022-05-30 20:00:00,24.9
3090,143,대구,2022-05-31 15:00:00,29.7
3091,143,대구,2022-05-31 18:00:00,29.7
3092,143,대구,2022-05-31 20:00:00,27.0
3093,143,대구,2022-06-01 15:00:00,32.4
3094,143,대구,2022-06-01 18:00:00,30.1
3095,143,대구,2022-06-01 20:00:00,26.2
3096,143,대구,2022-06-02 15:00:00,32.8
3097,143,대구,2022-06-02 18:00:00,31.6
3098,143,대구,2022-06-02 20:00:00,28.7
3099,143,대구,2022-06-03 15:00:00,28.7
3100,143,대구,2022-06-03 18:00:00,24.0
3101,143,대구,2022-06-03 20:00:00,20.6
3102,143,대구,2022-06-04 15:00:00,28.2
3103,143,대구,2022-06-04 18:00:00,25.2
3104,143,대구,2022-06-04 20:00:00,22.2
3105,143,대구,2022-06-05 15:00:00,18.3
3106,143,대구,2022-06-05 18:00:00,17.2
3107,143,대구,2022-06-05 20:00:00,17.1
3108,143,대구,2022-06-06 15:00:00,20.9
3109,143,대구,2022-06-06 18:00:00,20.0
3110,143,대구,2022-06-06 20:00:00,17.9
3111,143,대구,2022-06-07 15:00:00,18.8
3112,143,대구,2022-06-07 18:00:00,15.7
3113,143,대구,2022-06-07 20:00:00,15.0
3114,143,대구,2022-06-08 15:00:00,21.1
3115,143,대구,2022-06-08 18:00:00,21.4
3116,143,대구,2022-06-08 20:00:00,18.5
3117,143,대구,2022-06-09 15:00:00,27.7
3118,143,대구,2022-06-09 18:00:00,26.0
3119,143,대구,2022-06-09 20:00:00,22.6
3120,143,대구,2022-06-10 15:00:00,29.4
3121,143,대구,2022-06-10 18:00:00,27.1
3122,143,대구,2022-06-10 20:00:00,24.7
3123,143,대구,2022-06-11 15:00:00,24.7
3124,143,대구,2022-06-11 18:00:00,23.5
3125,143,대구,2022-06-11 20:00:00,20.9
3126,143,대구,2022-06-12 15:00:00,25.3
3127,143,대구,2022-06-12 18:00:00,23.0
3128,143,대구,2022-06-12 20:00:00,20.8
3129,143,대구,2022-06-13 15:00:00,22.1
3130,143,대구,2022-06-13 18:00:00,21.0
3131,143,대구,2022-06-13 20:00:00,20.0
3132,143,대구,2022-06-14 15:00:00,16.9
3133,143,대구,2022-06-14 18:00:00,16.4
3134,143,대구,2022-06-14 20:00:00,16.1
3135,143,대구,2022-06-15 15:00:00,23.6
3136,143,대구,2022-06-15 18:00:00,24.3
3137,143,대구,2022-06-15 20:00:00,19.9
3138,143,대구,2022-06-16 15:00:00,28.3
3139,143,대구,2022-06-16 18:00:00,28.3
3140,143,대구,2022-06-16 20:00:00,25.5
3141,143,대구,2022-06-17 15:00:00,32.5
3142,143,대구,2022-06-17 18:00:00,30.9
3143,143,대구,2022-06-17 20:00:00,27.9
3144,143,대구,2022-06-18 15:00:00,33.0
3145,143,대구,2022-06-18 18:00:00,32.2
3146,143,대구,2022-06-18 20:00:00,29.5
3147,143,대구,2022-06-19 15:00:00,33.8
3148,143,대구,2022-06-19 18:00:00,33.2
3149,143,대구,2022-06-19 20:00:00,30.4
3150,143,대구,2022-06-20 15:00:00,34.8
3151,143,대구,2022-06-20 18:00:00,33.5
3152,143,대구,2022-06-20 20:00:00,26.5
3153,143,대구,2022-06-21 15:00:00,33.2
3154,143,대구,2022-06-21 18:00:00,32.0
3155,143,대구,2022-06-21 20:00:00,29.3
3156,143,대구,2022-06-22 15:00:00,36.4
3157,143,대구,2022-06-22 18:00:00,34.1
3158,143,대구,2022-06-22 20:00:00,31.2
3159,143,대구,2022-06-23 15:00:00,31.6
3160,143,대구,2022-06-23 18:00:00,29.7
3161,143,대구,2022-06-23 20:00:00,29.1
3162,143,대구,2022-06-24 15:00:00,31.5
3163,143,대구,2022-06-24 18:00:00,31.9
3164,143,대구,2022-06-24 20:00:00,29.3
3165,143,대구,2022-06-25 15:00:00,34.0
3166,143,대구,2022-06-25 18:00:00,30.0
3167,143,대구,2022-06-25 20:00:00,28.0
3168,143,대구,2022-06-26 15:00:00,32.2
3169,143,대구,2022-06-26 18:00:00,32.0
3170,143,대구,2022-06-26 20:00:00,29.7
3171,143,대구,2022-06-27 15:00:00,27.3
3172,143,대구,2022-06-27 18:00:00,27.3
3173,143,대구,2022-06-27 20:00:00,27.9
3174,143,대구,2022-06-28 15:00:00,30.9
3175,143,대구,2022-06-28 18:00:00,29.8
3176,143,대구,2022-06-28 20:00:00,29.0
3177,143,대구,2022-06-29 15:00:00,32.2
3178,143,대구,2022-06-29 18:00:00,29.4
3179,143,대구,2022-06-29 20:00:00,28.3
3180,143,대구,2022-06-30 15:00:00,34.1
3181,143,대구,2022-06-30 18:00:00,32.7
3182,143,대구,2022-06-30 20:00:00,30.0
3183,143,대구,2022-07-01 15:00:00,35.9
3184,143,대구,2022-07-01 18:00:00,33.5
3185,143,대구,2022-07-01 20:00:00,30.8
3186,143,대구,2022-07-02 15:00:00,35.4
3187,143,대구,2022-07-02 18:00:00,34.6
3188,143,대구,2022-07-02 20:00:00,32.1
3189,143,대구,2022-07-03 15:00:00,34.0
3190,143,대구,2022-07-03 18:00:00,29.2
3191,143,대구,2022-07-03 20:00:00,29.0
3192,143,대구,2022-07-04 15:00:00,28.2
3193,143,대구,2022-07-04 18:00:00,32.0
3194,143,대구,2022-07-04 20:00:00,28.8
3195,143,대구,2022-07-05 15:00:00,32.6
3196,143,대구,2022-07-05 18:00:00,31.2
3197,143,대구,2022-07-05 20:00:00,29.5
3198,143,대구,2022-07-06 15:00:00,32.3
3199,143,대구,2022-07-06 18:00:00,32.1
3200,143,대구,2022-07-06 20:00:00,27.6
3201,143,대구,2022-07-07 15:00:00,34.4
3202,143,대구,2022-07-07 18:00:00,32.3
3203,143,대구,2022-07-07 20:00:00,30.0
3204,143,대구,2022-07-08 15:00:00,30.8
3205,143,대구,2022-07-08 18:00:00,27.8
3206,143,대구,2022-07-08 20:00:00,27.4
3207,143,대구,2022-07-09 15:00:00,32.6
3208,143,대구,2022-07-09 18:00:00,32.4
3209,143,대구,2022-07-09 20:00:00,28.7
3210,143,대구,2022-07-10 15:00:00,33.0
3211,143,대구,2022-07-10 18:00:00,29.7
3212,143,대구,2022-07-10 20:00:00,27.3
3213,143,대구,2022-07-11 15:00:00,29.2
3214,143,대구,2022-07-11 18:00:00,28.6
3215,143,대구,2022-07-11 20:00:00,28.0
3216,143,대구,2022-07-12 15:00:00,27.7
3217,143,대구,2022-07-12 18:00:00,26.2
3218,143,대구,2022-07-12 20:00:00,24.6
3219,143,대구,2022-07-13 15:00:00,27.2
3220,143,대구,2022-07-13 18:00:00,25.4
3221,143,대구,2022-07-13 20:00:00,24.5
3222,143,대구,2022-07-14 15:00:00,32.3
3223,143,대구,2022-07-14 18:00:00,31.5
3224,143,대구,2022-07-14 20:00:00,29.8
3225,143,대구,2022-07-15 15:00:00,32.6
3226,143,대구,2022-07-15 18:00:00,32.3
3227,143,대구,2022-07-15 20:00:00,30.2
3228,143,대구,2022-07-16 15:00:00,33.0
3229,143,대구,2022-07-16 18:00:00,28.7
3230,143,대구,2022-07-16 20:00:00,24.4
3231,143,대구,2022-07-17 15:00:00,31.2
3232,143,대구,2022-07-17 18:00:00,30.7
3233,143,대구,2022-07-17 20:00:00,29.4
3234,143,대구,2022-07-18 15:00:00,22.1
3235,143,대구,2022-07-18 18:00:00,22.4
3236,143,대구,2022-07-18 20:00:00,22.5
3237,143,대구,2022-07-19 15:00:00,32.4
3238,143,대구,2022-07-19 18:00:00,31.9
3239,143,대구,2022-07-19 20:00:00,30.3
3240,143,대구,2022-07-20 15:00:00,33.4
3241,143,대구,2022-07-20 18:00:00,33.0
3242,143,대구,2022-07-20 20:00:00,30.9
3243,143,대구,2022-07-21 15:00:00,32.1
3244,143,대구,2022-07-21 18:00:00,26.3
3245,143,대구,2022-07-21 20:00:00,25.7
3246,143,대구,2022-07-22 15:00:00,29.3
3247,143,대구,2022-07-22 18:00:00,26.1
3248,143,대구,2022-07-22 20:00:00,24.0
3249,143,대구,2022-07-23 15:00:00,28.2
3250,143,대구,2022-07-23 18:00:00,26.4
3251,143,대구,2022-07-23 20:00:00,25.1
3252,143,대구,2022-07-24 15:00:00,31.1
3253,143,대구,2022-07-24 18:00:00,31.5
3254,143,대구,2022-07-24 20:00:00,29.9
3255,143,대구,2022-07-25 15:00:00,33.3
3256,143,대구,2022-07-25 18:00:00,31.1
3257,143,대구,2022-07-25 20:00:00,28.4
3258,143,대구,2022-07-26 15:00:00,32.8
3259,143,대구,2022-07-26 18:00:00,30.0
3260,143,대구,2022-07-26 20:00:00,26.4
3261,143,대구,2022-07-27 15:00:00,28.8
3262,143,대구,2022-07-27 18:00:00,27.6
3263,143,대구,2022-07-27 20:00:00,26.0
3264,143,대구,2022-07-28 15:00:00,28.9
3265,143,대구,2022-07-28 18:00:00,28.3
3266,143,대구,2022-07-28 20:00:00,26.4
3267,143,대구,2022-07-29 15:00:00,33.8
3268,143,대구,2022-07-29 18:00:00,31.5
3269,143,대구,2022-07-29 20:00:00,29.0
3270,143,대구,2022-07-30 15:00:00,29.8
3271,143,대구,2022-07-30 18:00:00,28.6
3272,143,대구,2022-07-30 20:00:00,27.5
3273,143,대구,2022-07-31 15:00:00,28.2
3274,143,대구,2022-07-31 18:00:00,28.8
3275,143,대구,2022-07-31 20:00:00,27.5
3276,143,대구,2022-08-01 15:00:00,30.5
3277,143,대구,2022-08-01 18:00:00,29.8
3278,143,대구,2022-08-01 20:00:00,29.4
3279,143,대구,2022-08-02 15:00:00,29.5
3280,143,대구,2022-08-02 18:00:00,30.7
3281,143,대구,2022-08-02 20:00:00,28.9
3282,143,대구,2022-08-03 15:00:00,37.1
3283,143,대구,2022-08-03 18:00:00,33.8
3284,143,대구,2022-08-03 20:00:00,28.2
3285,143,대구,2022-08-04 15:00:00,33.5
3286,143,대구,2022-08-04 18:00:00,34.6
3287,143,대구,2022-08-04 20:00:00,32.0
3288,143,대구,2022-08-05 15:00:00,34.5
3289,143,대구,2022-08-05 18:00:00,33.8
3290,143,대구,2022-08-05 20:00:00,32.6
3291,143,대구,2022-08-06 15:00:00,35.2
3292,143,대구,2022-08-06 18:00:00,35.6
3293,143,대구,2022-08-06 20:00:00,33.7
3294,143,대구,2022-08-07 15:00:00,35.6
3295,143,대구,2022-08-07 18:00:00,34.3
3296,143,대구,2022-08-07 20:00:00,30.8
3297,143,대구,2022-08-08 15:00:00,34.2
3298,143,대구,2022-08-08 18:00:00,32.4
3299,143,대구,2022-08-08 20:00:00,30.8
3300,143,대구,2022-08-09 15:00:00,32.2
3301,143,대구,2022-08-09 18:00:00,31.9
3302,143,대구,2022-08-09 20:00:00,30.5
3303,143,대구,2022-08-10 15:00:00,28.7
3304,143,대구,2022-08-10 18:00:00,28.8
3305,143,대구,2022-08-10 20:00:00,28.9
3306,143,대구,2022-08-11 15:00:00,28.2
3307,143,대구,2022-08-11 18:00:00,26.4
3308,143,대구,2022-08-11 20:00:00,25.9
3309,143,대구,2022-08-12 15:00:00,35.6
3310,143,대구,2022-08-12 18:00:00,33.5
3311,143,대구,2022-08-12 20:00:00,31.2
3312,143,대구,2022-08-13 15:00:00,25.4
3313,143,대구,2022-08-13 18:00:00,25.5
3314,143,대구,2022-08-13 20:00:00,25.1
3315,143,대구,2022-08-14 15:00:00,34.2
3316,143,대구,2022-08-14 18:00:00,32.9
3317,143,대구,2022-08-14 20:00:00,30.8
3318,143,대구,2022-08-15 15:00:00,34.1
3319,143,대구,2022-08-15 18:00:00,31.9
3320,143,대구,2022-08-15 20:00:00,30.6
3321,143,대구,2022-08-16 15:00:00,26.1
3322,143,대구,2022-08-16 18:00:00,25.7
3323,143,대구,2022-08-16 20:00:00,25.1
3324,143,대구,2022-08-17 15:00:00,29.2
3325,143,대구,2022-08-17 18:00:00,27.5
3326,143,대구,2022-08-17 20:00:00,24.0
3327,143,대구,2022-08-18 15:00:00,31.1
3328,143,대구,2022-08-18 18:00:00,30.0
3329,143,대구,2022-08-18 20:00:00,28.4
3330,143,대구,2022-08-19 15:00:00,32.1
3331,143,대구,2022-08-19 18:00:00,31.1
3332,143,대구,2022-08-19 20:00:00,30.1
3333,143,대구,2022-08-20 15:00:00,27.2
3334,143,대구,2022-08-20 18:00:00,27.4
3335,143,대구,2022-08-20 20:00:00,25.6
3336,143,대구,2022-08-21 15:00:00,30.5
3337,143,대구,2022-08-21 18:00:00,28.8
3338,143,대구,2022-08-21 20:00:00,26.1
3339,143,대구,2022-08-22 15:00:00,32.3
3340,143,대구,2022-08-22 18:00:00,31.6
3341,143,대구,2022-08-22 20:00:00,30.0
3342,143,대구,2022-08-23 15:00:00,26.3
3343,143,대구,2022-08-23 18:00:00,25.0
3344,143,대구,2022-08-23 20:00:00,24.2
3345,143,대구,2022-08-24 15:00:00,22.1
3346,143,대구,2022-08-24 18:00:00,22.0
3347,143,대구,2022-08-24 20:00:00,21.8
3348,143,대구,2022-08-25 15:00:00,29.2
3349,143,대구,2022-08-25 18:00:00,27.7
3350,143,대구,2022-08-25 20:00:00,26.5
3351,143,대구,2022-08-26 15:00:00,29.6
3352,143,대구,2022-08-26 18:00:00,28.5
3353,143,대구,2022-08-26 20:00:00,25.5
3354,143,대구,2022-08-27 15:00:00,27.5
3355,143,대구,2022-08-27 18:00:00,26.7
3356,143,대구,2022-08-27 20:00:00,23.6
3357,143,대구,2022-08-28 15:00:00,26.7
3358,143,대구,2022-08-28 18:00:00,25.2
3359,143,대구,2022-08-28 20:00:00,22.7
3360,143,대구,2022-08-29 15:00:00,23.9
3361,143,대구,2022-08-29 18:00:00,23.3
3362,143,대구,2022-08-29 20:00:00,22.7
3363,143,대구,2022-08-30 15:00:00,20.1
3364,143,대구,2022-08-30 18:00:00,20.3
3365,143,대구,2022-08-30 20:00:00,20.9
3366,143,대구,2022-08-31 15:00:00,21.9
3367,143,대구,2022-08-31 18:00:00,22.0
3368,143,대구,2022-08-31 20:00:00,21.8
3369,143,대구,2022-09-01 15:00:00,24.3
3370,143,대구,2022-09-01 18:00:00,22.8
3371,143,대구,2022-09-01 20:00:00,21.9
3372,143,대구,2022-09-02 15:00:00,23.4
3373,143,대구,2022-09-02 18:00:00,23.2
3374,143,대구,2022-09-02 20:00:00,22.1
3375,143,대구,2022-09-03 15:00:00,23.9
3376,143,대구,2022-09-03 18:00:00,22.8
3377,143,대구,2022-09-03 20:00:00,21.5
3378,143,대구,2022-09-04 15:00:00,29.5
3379,143,대구,2022-09-04 18:00:00,29.0
3380,143,대구,2022-09-04 20:00:00,27.2
3381,143,대구,2022-09-05 15:00:00,27.6
3382,143,대구,2022-09-05 18:00:00,25.2
3383,143,대구,2022-09-05 20:00:00,24.6
3384,143,대구,2022-09-06 15:00:00,25.3
3385,143,대구,2022-09-06 18:00:00,25.5
3386,143,대구,2022-09-06 20:00:00,22.5
3387,143,대구,2022-09-07 15:00:00,28.6
3388,143,대구,2022-09-07 18:00:00,27.2
3389,143,대구,2022-09-07 20:00:00,22.5
3390,143,대구,2022-09-08 15:00:00,27.8
3391,143,대구,2022-09-08 18:00:00,24.6
3392,143,대구,2022-09-08 20:00:00,22.2
3393,143,대구,2022-09-09 15:00:00,27.3
3394,143,대구,2022-09-09 18:00:00,24.1
3395,143,대구,2022-09-09 20:00:00,21.5
3396,143,대구,2022-09-10 15:00:00,23.8
3397,143,대구,2022-09-10 18:00:00,23.1
3398,143,대구,2022-09-10 20:00:00,21.5
3399,143,대구,2022-09-11 15:00:00,26.7
3400,143,대구,2022-09-11 18:00:00,25.0
3401,143,대구,2022-09-11 20:00:00,23.2
3402,143,대구,2022-09-12 15:00:00,23.3
3403,143,대구,2022-09-12 18:00:00,23.5
3404,143,대구,2022-09-12 20:00:00,22.3
3405,143,대구,2022-09-13 15:00:00,27.2
3406,143,대구,2022-09-13 18:00:00,24.8
3407,143,대구,2022-09-13 20:00:00,23.2
3408,143,대구,2022-09-14 15:00:00,25.9
3409,143,대구,2022-09-14 18:00:00,23.9
3410,143,대구,2022-09-14 20:00:00,22.9
3411,143,대구,2022-09-15 15:00:00,25.7
3412,143,대구,2022-09-15 18:00:00,24.1
3413,143,대구,2022-09-15 20:00:00,22.6
3414,143,대구,2022-09-16 15:00:00,28.1
3415,143,대구,2022-09-16 18:00:00,27.7
3416,143,대구,2022-09-16 20:00:00,25.8
3417,143,대구,2022-09-17 15:00:00,31.5
3418,143,대구,2022-09-17 18:00:00,28.6
3419,143,대구,2022-09-17 20:00:00,25.0
3420,143,대구,2022-09-18 15:00:00,30.0
3421,143,대구,2022-09-18 18:00:00,29.3
3422,143,대구,2022-09-18 20:00:00,28.3
3423,143,대구,2022-09-19 15:00:00,28.1
3424,143,대구,2022-09-19 18:00:00,25.9
3425,143,대구,2022-09-19 20:00:00,23.2
3426,143,대구,2022-09-20 15:00:00,22.1
3427,143,대구,2022-09-20 18:00:00,19.1
3428,143,대구,2022-09-20 20:00:00,17.8
3429,143,대구,2022-09-21 15:00:00,22.1
3430,143,대구,2022-09-21 18:00:00,19.8
3431,143,대구,2022-09-21 20:00:00,18.1
3432,143,대구,2022-09-22 15:00:00,23.8
3433,143,대구,2022-09-22 18:00:00,22.4
3434,143,대구,2022-09-22 20:00:00,21.1
3435,143,대구,2022-09-23 15:00:00,27.2
3436,143,대구,2022-09-23 18:00:00,24.6
3437,143,대구,2022-09-23 20:00:00,20.5
3438,143,대구,2022-09-24 15:00:00,23.6
3439,143,대구,2022-09-24 18:00:00,22.6
3440,143,대구,2022-09-24 20:00:00,21.1
3441,143,대구,2022-09-25 15:00:00,22.0
3442,143,대구,2022-09-25 18:00:00,21.2
3443,143,대구,2022-09-25 20:00:00,19.4
3444,143,대구,2022-09-26 15:00:00,21.5
3445,143,대구,2022-09-26 18:00:00,20.8
3446,143,대구,2022-09-26 20:00:00,19.1
3447,143,대구,2022-09-27 15:00:00,25.8
3448,143,대구,2022-09-27 18:00:00,24.0
3449,143,대구,2022-09-27 20:00:00,21.0
3450,143,대구,2022-09-28 15:00:00,24.4
3451,143,대구,2022-09-28 18:00:00,23.8
3452,143,대구,2022-09-28 20:00:00,20.5
3453,143,대구,2022-09-29 15:00:00,28.5
3454,143,대구,2022-09-29 18:00:00,26.8
3455,143,대구,2022-09-29 20:00:00,21.4
3456,143,대구,2022-09-30 15:00:00,30.1
3457,143,대구,2022-09-30 18:00:00,28.0
3458,143,대구,2022-09-30 20:00:00,22.4
3459,143,대구,2022-10-01 15:00:00,30.1
3460,143,대구,2022-10-01 18:00:00,27.0
3461,143,대구,2022-10-01 20:00:00,21.6
3462,143,대구,2022-10-02 15:00:00,29.4
3463,143,대구,2022-10-02 18:00:00,26.1
3464,143,대구,2022-10-02 20:00:00,23.7
3465,143,대구,2022-10-03 15:00:00,29.1
3466,143,대구,2022-10-03 18:00:00,26.6
3467,143,대구,2022-10-03 20:00:00,26.5
3468,143,대구,2022-10-04 15:00:00,25.2
3469,143,대구,2022-10-04 18:00:00,17.7
3470,143,대구,2022-10-04 20:00:00,16.0
3471,143,대구,2022-10-05 15:00:00,20.1
3472,143,대구,2022-10-05 18:00:00,18.2
3473,143,대구,2022-10-05 20:00:00,17.0
3474,143,대구,2022-10-06 15:00:00,22.0
3475,143,대구,2022-10-06 18:00:00,19.9
3476,143,대구,2022-10-06 20:00:00,18.4
